Link,Name,Disease Name
http://babelnet.org/rdf/page/s00069268n,s00069268n
http://babelnet.org/rdf/page/s00128598n,s00128598n
http://babelnet.org/rdf/page/s00140253n,s00140253n
http://babelnet.org/rdf/page/s00228160n,s00228160n
http://babelnet.org/rdf/page/s00573457n,s00573457n
http://babelnet.org/rdf/page/s00665087n,s00665087n
http://babelnet.org/rdf/page/s01486440n,s01486440n
http://babelnet.org/rdf/page/s01597236n,s01597236n
http://babelnet.org/rdf/page/s01853831n,s01853831n
http://babelnet.org/rdf/page/s02210898n,s02210898n
http://babelnet.org/rdf/page/s03146814n,s03146814n
http://babelnet.org/rdf/page/s03364580n,s03364580n
http://babelnet.org/rdf/page/s03596633n,s03596633n
http://babelnet.org/rdf/page/s03891720n,s03891720n
http://babelnet.org/rdf/page/s04723699n,s04723699n
http://babelnet.org/rdf/page/s04761004n,s04761004n
http://babelnet.org/rdf/page/s06436255n,s06436255n
http://babelnet.org/rdf/page/s15010034n,s15010034n
http://babelnet.org/rdf/page/s16063460n,s16063460n
http://babelnet.org/rdf/page/s16211434n,s16211434n
http://babelnet.org/rdf/page/s17408285n,s17408285n
http://babelnet.org/rdf/page/s18369852n,s18369852n
http://babelnet.org/rdf/page/s21609997n,s21609997n
http://babelnet.org/rdf/page/s00140186n,s00140186n
http://babelnet.org/rdf/page/s00143180n,s00143180n
http://babelnet.org/rdf/page/s00666572n,s00666572n
http://babelnet.org/rdf/page/s00758393n,s00758393n
http://babelnet.org/rdf/page/s01995024n,s01995024n
http://babelnet.org/rdf/page/s03432745n,s03432745n
http://babelnet.org/rdf/page/s05375052n,s05375052n
http://babelnet.org/rdf/page/s27037522n,s27037522n
http://babelnet.org/rdf/page/s27051536n,s27051536n
http://babelnet.org/rdf/page/s00651249n,s00651249n
http://babelnet.org/rdf/page/s03300691n,s03300691n
http://babelnet.org/rdf/page/s01358756n,s01358756n
http://babelnet.org/rdf/page/s02775401n,s02775401n
http://babelnet.org/rdf/page/s11112303n,s11112303n
http://babelnet.org/rdf/page/s00026470n,s00026470n
http://babelnet.org/rdf/page/s00704817n,s00704817n
http://babelnet.org/rdf/page/s00057397n,s00057397n
http://babelnet.org/rdf/page/s01985437n,s01985437n
http://babelnet.org/rdf/page/s02860677n,s02860677n
http://babelnet.org/rdf/page/s05580089n,s05580089n
http://babelnet.org/rdf/page/s27269633n,s27269633n
http://babelnet.org/rdf/page/s01678617n,s01678617n
http://babelnet.org/rdf/page/s04840961n,s04840961n
http://babelnet.org/rdf/page/s01849414n,s01849414n
http://babelnet.org/rdf/page/s01376191n,s01376191n
http://babelnet.org/rdf/page/s00153106n,s00153106n
http://babelnet.org/rdf/page/s00579977n,s00579977n
http://babelnet.org/rdf/page/s03369908n,s03369908n
http://babelnet.org/rdf/page/s03369909n,s03369909n
http://babelnet.org/rdf/page/s08983554n,s08983554n
http://babelnet.org/rdf/page/s26357726n,s26357726n
http://babelnet.org/rdf/page/s00367965n,s00367965n
http://babelnet.org/rdf/page/s01357884n,s01357884n
http://babelnet.org/rdf/page/s01358630n,s01358630n
http://babelnet.org/rdf/page/s01358657n,s01358657n
http://babelnet.org/rdf/page/s01358664n,s01358664n
http://babelnet.org/rdf/page/s03295121n,s03295121n
http://babelnet.org/rdf/page/s03296436n,s03296436n
http://babelnet.org/rdf/page/s03639577n,s03639577n
http://babelnet.org/rdf/page/s13845828n,s13845828n
http://babelnet.org/rdf/page/s21530600n,s21530600n
http://babelnet.org/rdf/page/s00043810n,s00043810n
http://babelnet.org/rdf/page/s01992798n,s01992798n
http://babelnet.org/rdf/page/s02087628n,s02087628n
http://babelnet.org/rdf/page/s02812028n,s02812028n
http://babelnet.org/rdf/page/s06018097n,s06018097n
http://babelnet.org/rdf/page/s06018102n,s06018102n
http://babelnet.org/rdf/page/s08723953n,s08723953n
http://babelnet.org/rdf/page/s16807065n,s16807065n
http://babelnet.org/rdf/page/s24018891n,s24018891n
http://babelnet.org/rdf/page/s00650213n,s00650213n
http://babelnet.org/rdf/page/s01009696n,s01009696n
http://babelnet.org/rdf/page/s01590300n,s01590300n
http://babelnet.org/rdf/page/s01956655n,s01956655n
http://babelnet.org/rdf/page/s02461780n,s02461780n
http://babelnet.org/rdf/page/s05183413n,s05183413n
http://babelnet.org/rdf/page/s00059574n,s00059574n
http://babelnet.org/rdf/page/s00068881n,s00068881n
http://babelnet.org/rdf/page/s00076138n,s00076138n
http://babelnet.org/rdf/page/s00279173n,s00279173n
http://babelnet.org/rdf/page/s17727685n,s17727685n
http://babelnet.org/rdf/page/s00016646n,s00016646n
http://babelnet.org/rdf/page/s00442431n,s00442431n
http://babelnet.org/rdf/page/s01880333n,s01880333n
http://babelnet.org/rdf/page/s13940866n,s13940866n
http://babelnet.org/rdf/page/s00001057n,s00001057n
http://babelnet.org/rdf/page/s00055732n,s00055732n
http://babelnet.org/rdf/page/s00056288n,s00056288n
http://babelnet.org/rdf/page/s00999845n,s00999845n
http://babelnet.org/rdf/page/s01073566n,s01073566n
http://babelnet.org/rdf/page/s02334859n,s02334859n
http://babelnet.org/rdf/page/s03214994n,s03214994n
http://babelnet.org/rdf/page/s03668701n,s03668701n
http://babelnet.org/rdf/page/s03743551n,s03743551n
http://babelnet.org/rdf/page/s03749621n,s03749621n
http://babelnet.org/rdf/page/s03860712n,s03860712n
http://babelnet.org/rdf/page/s05578637n,s05578637n
http://babelnet.org/rdf/page/s05868232n,s05868232n
http://babelnet.org/rdf/page/s06815819n,s06815819n
http://babelnet.org/rdf/page/s13940866n,s13940866n
http://babelnet.org/rdf/page/s15525961n,s15525961n
http://babelnet.org/rdf/page/s17654986n,s17654986n
http://babelnet.org/rdf/page/s24855660n,s24855660n
http://babelnet.org/rdf/page/s02436839n,s02436839n
http://babelnet.org/rdf/page/s00295714n,s00295714n
http://babelnet.org/rdf/page/s02027135n,s02027135n
http://babelnet.org/rdf/page/s24474517n,s24474517n
http://babelnet.org/rdf/page/s00729330n,s00729330n
http://babelnet.org/rdf/page/s02025494n,s02025494n
http://babelnet.org/rdf/page/s07030829n,s07030829n
http://babelnet.org/rdf/page/s00407533n,s00407533n
http://babelnet.org/rdf/page/s00394685n,s00394685n
http://babelnet.org/rdf/page/s02409975n,s02409975n
http://babelnet.org/rdf/page/s02409991n,s02409991n
http://babelnet.org/rdf/page/s14745078n,s14745078n
http://babelnet.org/rdf/page/s00173300n,s00173300n
http://babelnet.org/rdf/page/s00745937n,s00745937n
http://babelnet.org/rdf/page/s04074296n,s04074296n
http://babelnet.org/rdf/page/s05302001n,s05302001n
http://babelnet.org/rdf/page/s17568495n,s17568495n
http://babelnet.org/rdf/page/s18165601n,s18165601n
http://babelnet.org/rdf/page/s02409975n,s02409975n
http://babelnet.org/rdf/page/s00230929n,s00230929n
http://babelnet.org/rdf/page/s00655758n,s00655758n
http://babelnet.org/rdf/page/s01202812n,s01202812n
http://babelnet.org/rdf/page/s02941493n,s02941493n
http://babelnet.org/rdf/page/s08971972n,s08971972n
http://babelnet.org/rdf/page/s00872607n,s00872607n
http://babelnet.org/rdf/page/s01853262n,s01853262n
http://babelnet.org/rdf/page/s02710826n,s02710826n
http://babelnet.org/rdf/page/s06322122n,s06322122n
http://babelnet.org/rdf/page/s16539108n,s16539108n
http://babelnet.org/rdf/page/s16578938n,s16578938n
http://babelnet.org/rdf/page/s21887427n,s21887427n
http://babelnet.org/rdf/page/s00173300n,s00173300n
http://babelnet.org/rdf/page/s00408983n,s00408983n
http://babelnet.org/rdf/page/s00720736n,s00720736n
http://babelnet.org/rdf/page/s00939259n,s00939259n
http://babelnet.org/rdf/page/s01097129n,s01097129n
http://babelnet.org/rdf/page/s01417550n,s01417550n
http://babelnet.org/rdf/page/s01844666n,s01844666n
http://babelnet.org/rdf/page/s03202273n,s03202273n
http://babelnet.org/rdf/page/s03366469n,s03366469n
http://babelnet.org/rdf/page/s03727203n,s03727203n
http://babelnet.org/rdf/page/s03812458n,s03812458n
http://babelnet.org/rdf/page/s05330139n,s05330139n
http://babelnet.org/rdf/page/s15439581n,s15439581n
http://babelnet.org/rdf/page/s16334061n,s16334061n
http://babelnet.org/rdf/page/s25462015n,s25462015n
http://babelnet.org/rdf/page/s00034009n,s00034009n
http://babelnet.org/rdf/page/s05160770n,s05160770n
http://babelnet.org/rdf/page/s05422479n,s05422479n
http://babelnet.org/rdf/page/s01555131n,s01555131n
http://babelnet.org/rdf/page/s01555154n,s01555154n
http://babelnet.org/rdf/page/s01382033n,s01382033n
http://babelnet.org/rdf/page/s08877871n,s08877871n
http://babelnet.org/rdf/page/s00002524n,s00002524n
http://babelnet.org/rdf/page/s00064207n,s00064207n
http://babelnet.org/rdf/page/s00070477n,s00070477n
http://babelnet.org/rdf/page/s00712830n,s00712830n
http://babelnet.org/rdf/page/s00968616n,s00968616n
http://babelnet.org/rdf/page/s05123104n,s05123104n
http://babelnet.org/rdf/page/s05351386n,s05351386n
http://babelnet.org/rdf/page/s08481096n,s08481096n
http://babelnet.org/rdf/page/s14421488n,s14421488n
http://babelnet.org/rdf/page/s08847822n,s08847822n
http://babelnet.org/rdf/page/s08847824n,s08847824n
http://babelnet.org/rdf/page/s14422526n,s14422526n
http://babelnet.org/rdf/page/s18394916n,s18394916n
http://babelnet.org/rdf/page/s03317141n,s03317141n
http://babelnet.org/rdf/page/s15527926n,s15527926n
http://babelnet.org/rdf/page/s05302442n,s05302442n
http://babelnet.org/rdf/page/s00017335n,s00017335n
http://babelnet.org/rdf/page/s03322930n,s03322930n
http://babelnet.org/rdf/page/s00078168n,s00078168n
http://babelnet.org/rdf/page/s03616127n,s03616127n
http://babelnet.org/rdf/page/s00078168n,s00078168n
http://babelnet.org/rdf/page/s00002541n,s00002541n
http://babelnet.org/rdf/page/s00005056n,s00005056n
http://babelnet.org/rdf/page/s00009327n,s00009327n
http://babelnet.org/rdf/page/s00009604n,s00009604n
http://babelnet.org/rdf/page/s00011289n,s00011289n
http://babelnet.org/rdf/page/s00011290n,s00011290n
http://babelnet.org/rdf/page/s00015243n,s00015243n
http://babelnet.org/rdf/page/s00018224n,s00018224n
http://babelnet.org/rdf/page/s00020418n,s00020418n
http://babelnet.org/rdf/page/s00020610n,s00020610n
http://babelnet.org/rdf/page/s00042687n,s00042687n
http://babelnet.org/rdf/page/s00043279n,s00043279n
http://babelnet.org/rdf/page/s00050119n,s00050119n
http://babelnet.org/rdf/page/s00050392n,s00050392n
http://babelnet.org/rdf/page/s00061167n,s00061167n
http://babelnet.org/rdf/page/s00063843n,s00063843n
http://babelnet.org/rdf/page/s00067865n,s00067865n
http://babelnet.org/rdf/page/s00073378n,s00073378n
http://babelnet.org/rdf/page/s00073677n,s00073677n
http://babelnet.org/rdf/page/s00074171n,s00074171n
http://babelnet.org/rdf/page/s00074715n,s00074715n
http://babelnet.org/rdf/page/s00077030n,s00077030n
http://babelnet.org/rdf/page/s00077538n,s00077538n
http://babelnet.org/rdf/page/s00078746n,s00078746n
http://babelnet.org/rdf/page/s00080418n,s00080418n
http://babelnet.org/rdf/page/s00013417n,s00013417n
http://babelnet.org/rdf/page/s00067876n,s00067876n
http://babelnet.org/rdf/page/s00042565n,s00042565n
http://babelnet.org/rdf/page/s00058400n,s00058400n
http://babelnet.org/rdf/page/s00668441n,s00668441n
http://babelnet.org/rdf/page/s03057315n,s03057315n
http://babelnet.org/rdf/page/s06536613n,s06536613n
http://babelnet.org/rdf/page/s00063845n,s00063845n
http://babelnet.org/rdf/page/s00077444n,s00077444n
http://babelnet.org/rdf/page/s00051592n,s00051592n
http://babelnet.org/rdf/page/s00011293n,s00011293n
http://babelnet.org/rdf/page/s00050413n,s00050413n
http://babelnet.org/rdf/page/s00041398n,s00041398n
http://babelnet.org/rdf/page/s00079844n,s00079844n
http://babelnet.org/rdf/page/s00077543n,s00077543n
http://babelnet.org/rdf/page/s03800148n,s03800148n
http://babelnet.org/rdf/page/s01388340n,s01388340n
http://babelnet.org/rdf/page/s01388346n,s01388346n
http://babelnet.org/rdf/page/s01882688n,s01882688n
http://babelnet.org/rdf/page/s03437764n,s03437764n
http://babelnet.org/rdf/page/s01388273n,s01388273n
http://babelnet.org/rdf/page/s02452492n,s02452492n
http://babelnet.org/rdf/page/s00968452n,s00968452n
http://babelnet.org/rdf/page/s01615977n,s01615977n
http://babelnet.org/rdf/page/s02358926n,s02358926n
http://babelnet.org/rdf/page/s03116307n,s03116307n
http://babelnet.org/rdf/page/s06306713n,s06306713n
http://babelnet.org/rdf/page/s15818953n,s15818953n
http://babelnet.org/rdf/page/s17751531n,s17751531n
http://babelnet.org/rdf/page/s25715583n,s25715583n
http://babelnet.org/rdf/page/s01107342n,s01107342n
http://babelnet.org/rdf/page/s01533434n,s01533434n
http://babelnet.org/rdf/page/s01542196n,s01542196n
http://babelnet.org/rdf/page/s00018362n,s00018362n
http://babelnet.org/rdf/page/s00036124n,s00036124n
http://babelnet.org/rdf/page/s00071126n,s00071126n
http://babelnet.org/rdf/page/s00077786n,s00077786n
http://babelnet.org/rdf/page/s00911806n,s00911806n
http://babelnet.org/rdf/page/s00912720n,s00912720n
http://babelnet.org/rdf/page/s01519715n,s01519715n
http://babelnet.org/rdf/page/s01766789n,s01766789n
http://babelnet.org/rdf/page/s00046617n,s00046617n
http://babelnet.org/rdf/page/s00339455n,s00339455n
http://babelnet.org/rdf/page/s01126840n,s01126840n
http://babelnet.org/rdf/page/s03117197n,s03117197n
http://babelnet.org/rdf/page/s03137468n,s03137468n
http://babelnet.org/rdf/page/s03290109n,s03290109n
http://babelnet.org/rdf/page/s03870868n,s03870868n
http://babelnet.org/rdf/page/s05407751n,s05407751n
http://babelnet.org/rdf/page/s16337859n,s16337859n
http://babelnet.org/rdf/page/s17639122n,s17639122n
http://babelnet.org/rdf/page/s17871086n,s17871086n
http://babelnet.org/rdf/page/s21132295n,s21132295n
http://babelnet.org/rdf/page/s03624167n,s03624167n
http://babelnet.org/rdf/page/s07814897n,s07814897n
http://babelnet.org/rdf/page/s16037415n,s16037415n
http://babelnet.org/rdf/page/s01392335n,s01392335n
http://babelnet.org/rdf/page/s03407970n,s03407970n
http://babelnet.org/rdf/page/s05569984n,s05569984n
http://babelnet.org/rdf/page/s05176165n,s05176165n
http://babelnet.org/rdf/page/s05176166n,s05176166n
http://babelnet.org/rdf/page/s05392045n,s05392045n
http://babelnet.org/rdf/page/s01435538n,s01435538n
http://babelnet.org/rdf/page/s01455662n,s01455662n
http://babelnet.org/rdf/page/s02312236n,s02312236n
http://babelnet.org/rdf/page/s15300712n,s15300712n
http://babelnet.org/rdf/page/s15351623n,s15351623n
http://babelnet.org/rdf/page/s23629643n,s23629643n
http://babelnet.org/rdf/page/s02048099n,s02048099n
http://babelnet.org/rdf/page/s16378786n,s16378786n
http://babelnet.org/rdf/page/s00032051n,s00032051n
http://babelnet.org/rdf/page/s00190577n,s00190577n
http://babelnet.org/rdf/page/s00673941n,s00673941n
http://babelnet.org/rdf/page/s00991121n,s00991121n
http://babelnet.org/rdf/page/s01292660n,s01292660n
http://babelnet.org/rdf/page/s01621548n,s01621548n
http://babelnet.org/rdf/page/s01633112n,s01633112n
http://babelnet.org/rdf/page/s02455168n,s02455168n
http://babelnet.org/rdf/page/s02607636n,s02607636n
http://babelnet.org/rdf/page/s02718785n,s02718785n
http://babelnet.org/rdf/page/s02799560n,s02799560n
http://babelnet.org/rdf/page/s02848249n,s02848249n
http://babelnet.org/rdf/page/s03571517n,s03571517n
http://babelnet.org/rdf/page/s03698058n,s03698058n
http://babelnet.org/rdf/page/s04773571n,s04773571n
http://babelnet.org/rdf/page/s06304400n,s06304400n
http://babelnet.org/rdf/page/s07771090n,s07771090n
http://babelnet.org/rdf/page/s08470096n,s08470096n
http://babelnet.org/rdf/page/s11130917n,s11130917n
http://babelnet.org/rdf/page/s13891724n,s13891724n
http://babelnet.org/rdf/page/s14486082n,s14486082n
http://babelnet.org/rdf/page/s14682245n,s14682245n
http://babelnet.org/rdf/page/s14779271n,s14779271n
http://babelnet.org/rdf/page/s15755112n,s15755112n
http://babelnet.org/rdf/page/s21601794n,s21601794n
http://babelnet.org/rdf/page/s22291449n,s22291449n
http://babelnet.org/rdf/page/s03581729n,s03581729n
http://babelnet.org/rdf/page/s01700091n,s01700091n
http://babelnet.org/rdf/page/s03040255n,s03040255n
http://babelnet.org/rdf/page/s01634330n,s01634330n
http://babelnet.org/rdf/page/s06128277n,s06128277n
http://babelnet.org/rdf/page/s00730295n,s00730295n
http://babelnet.org/rdf/page/s04947781n,s04947781n
http://babelnet.org/rdf/page/s17923565n,s17923565n
http://babelnet.org/rdf/page/s01090306n,s01090306n
http://babelnet.org/rdf/page/s17882775n,s17882775n
http://babelnet.org/rdf/page/s02477670n,s02477670n
http://babelnet.org/rdf/page/s00432340n,s00432340n
http://babelnet.org/rdf/page/s01139914n,s01139914n
http://babelnet.org/rdf/page/s03500460n,s03500460n
http://babelnet.org/rdf/page/s03636695n,s03636695n
http://babelnet.org/rdf/page/s03636703n,s03636703n
http://babelnet.org/rdf/page/s03636713n,s03636713n
http://babelnet.org/rdf/page/s03636718n,s03636718n
http://babelnet.org/rdf/page/s03636733n,s03636733n
http://babelnet.org/rdf/page/s03867745n,s03867745n
http://babelnet.org/rdf/page/s17871086n,s17871086n
http://babelnet.org/rdf/page/s00016692n,s00016692n
http://babelnet.org/rdf/page/s00053203n,s00053203n
http://babelnet.org/rdf/page/s00173618n,s00173618n
http://babelnet.org/rdf/page/s00188586n,s00188586n
http://babelnet.org/rdf/page/s00697885n,s00697885n
http://babelnet.org/rdf/page/s01145143n,s01145143n
http://babelnet.org/rdf/page/s02493006n,s02493006n
http://babelnet.org/rdf/page/s03634742n,s03634742n
http://babelnet.org/rdf/page/s03698641n,s03698641n
http://babelnet.org/rdf/page/s04230578n,s04230578n
http://babelnet.org/rdf/page/s05917690n,s05917690n
http://babelnet.org/rdf/page/s11173495n,s11173495n
http://babelnet.org/rdf/page/s11177322n,s11177322n
http://babelnet.org/rdf/page/s16851640n,s16851640n
http://babelnet.org/rdf/page/s18428777n,s18428777n
http://babelnet.org/rdf/page/s18450184n,s18450184n
http://babelnet.org/rdf/page/s22177490n,s22177490n
http://babelnet.org/rdf/page/s22287107n,s22287107n
http://babelnet.org/rdf/page/s00653607n,s00653607n
http://babelnet.org/rdf/page/s06774479n,s06774479n
http://babelnet.org/rdf/page/s02034224n,s02034224n
http://babelnet.org/rdf/page/s01155020n,s01155020n
http://babelnet.org/rdf/page/s01181605n,s01181605n
http://babelnet.org/rdf/page/s00045404n,s00045404n
http://babelnet.org/rdf/page/s01881204n,s01881204n
http://babelnet.org/rdf/page/s01887909n,s01887909n
http://babelnet.org/rdf/page/s04700819n,s04700819n
http://babelnet.org/rdf/page/s25981017n,s25981017n
http://babelnet.org/rdf/page/s03268001n,s03268001n
http://babelnet.org/rdf/page/s09047963n,s09047963n
http://babelnet.org/rdf/page/s00010593n,s00010593n
http://babelnet.org/rdf/page/s00019823n,s00019823n
http://babelnet.org/rdf/page/s00026402n,s00026402n
http://babelnet.org/rdf/page/s00029333n,s00029333n
http://babelnet.org/rdf/page/s00053203n,s00053203n
http://babelnet.org/rdf/page/s00054223n,s00054223n
http://babelnet.org/rdf/page/s00193358n,s00193358n
http://babelnet.org/rdf/page/s00816005n,s00816005n
http://babelnet.org/rdf/page/s01692707n,s01692707n
http://babelnet.org/rdf/page/s01772305n,s01772305n
http://babelnet.org/rdf/page/s02216657n,s02216657n
http://babelnet.org/rdf/page/s02274661n,s02274661n
http://babelnet.org/rdf/page/s03269755n,s03269755n
