Link,Name,Disease Name,Is it in Wikidata?
http://babelnet.org/rdf/page/s05180239n,s05180239n,Briquet's syndrome,
http://babelnet.org/rdf/page/s18083377n,s18083377n,fatorexia,
http://babelnet.org/rdf/page/s05126485n,s05126485n,palipraxia,Yes
http://babelnet.org/rdf/page/s05217104n,s05217104n,loosening of associations,
http://babelnet.org/rdf/page/s05339345n,s05339345n,arch of circle,
http://babelnet.org/rdf/page/s05426705n,s05426705n,command automatism,
http://babelnet.org/rdf/page/s05879193n,s05879193n,psychological pillow,
http://babelnet.org/rdf/page/s05881965n,s05881965n,Hyperbulia,Yes
http://babelnet.org/rdf/page/s05910544n,s05910544n,psychomotor agitation,
http://babelnet.org/rdf/page/s06035113n,s06035113n,Pavlov's symptom,
http://babelnet.org/rdf/page/s06257466n,s06257466n,paragnomen,Yes
http://babelnet.org/rdf/page/s06293022n,s06293022n,psychomotor drive,
http://babelnet.org/rdf/page/s06339510n,s06339510n,ambisentence,Yes
http://babelnet.org/rdf/page/s06567276n,s06567276n,disorientation,Yes
http://babelnet.org/rdf/page/s14091951n,s14091951n,pansexuality,Yes
http://babelnet.org/rdf/page/s14382320n,s14382320n,negativism,
http://babelnet.org/rdf/page/s21876927n,s21876927n,hyperarousal,Yes
http://babelnet.org/rdf/page/s23670428n,s23670428n,trivialization,Yes
http://babelnet.org/rdf/page/s23850715n,s23850715n,automatic negative thoughts,
http://babelnet.org/rdf/page/s17883161n,s17883161n,Cometophobia,Yes
http://babelnet.org/rdf/page/s23698025n,s23698025n,Fear of Being Offline,
http://babelnet.org/rdf/page/s07075722n,s07075722n,toxic glaucoma,
http://babelnet.org/rdf/page/s27696011n,s27696011n,Schwartz–Matsuo syndrome,
http://babelnet.org/rdf/page/s25646935n,s25646935n,pachychoroid disorders of the macula,
http://babelnet.org/rdf/page/s06325142n,s06325142n,fortification illusions of migraine,
http://babelnet.org/rdf/page/s05470096n,s05470096n,giant papillary conjunctivitis,
http://babelnet.org/rdf/page/s22517226n,s22517226n,Death and legacy of Tom Thomson,
http://babelnet.org/rdf/page/s28327456n,s28327456n,anti-work,
http://babelnet.org/rdf/page/s08113230n,s08113230n,Post-transfusion hepatitis,
http://babelnet.org/rdf/page/s08135277n,s08135277n,fibrinogen-transmitted hepatitis C in Japan,
http://babelnet.org/rdf/page/s06283399n,s06283399n,submucosal abscess,
http://babelnet.org/rdf/page/s05326869n,s05326869n,retrotonsillar abscess,
http://babelnet.org/rdf/page/s05322353n,s05322353n,nematode infection in dogs,
http://babelnet.org/rdf/page/s05968315n,s05968315n,tominxosis,
http://babelnet.org/rdf/page/s05993447n,s05993447n,tropical eosinophilia,
http://babelnet.org/rdf/page/s06072792n,s06072792n,syphaciosis,
http://babelnet.org/rdf/page/s06073949n,s06073949n,oesophagostomosis,
http://babelnet.org/rdf/page/s06074630n,s06074630n,ternidensiasis,
http://babelnet.org/rdf/page/s24882738n,s24882738n,hyostrongylosis,
http://babelnet.org/rdf/page/s05229558n,s05229558n,macracanthorhynchosis,
http://babelnet.org/rdf/page/s06071943n,s06071943n,corynosomosis,
http://babelnet.org/rdf/page/s05891821n,s05891821n,avitellinosis,
http://babelnet.org/rdf/page/s08113230n,s08113230n,Post-transfusion hepatitis,
http://babelnet.org/rdf/page/s21788020n,s21788020n,Ucides,
http://babelnet.org/rdf/page/s24221944n,s24221944n,Horsehair crab,
http://babelnet.org/rdf/page/s05201557n,s05201557n,chronic purulent otitis media,
http://babelnet.org/rdf/page/s05993447n,s05993447n,tropical eosinophilia,
http://babelnet.org/rdf/page/s05993593n,s05993593n,arachnid infestation,
http://babelnet.org/rdf/page/s06052483n,s06052483n,Anoplura infestation,
http://babelnet.org/rdf/page/s06072240n,s06072240n,Crustacean infestation,
http://babelnet.org/rdf/page/s15289154n,s15289154n,endoparasitic infestation,
http://babelnet.org/rdf/page/s05220986n,s05220986n,Acanthamoeba infection,
http://babelnet.org/rdf/page/s15486460n,s15486460n,spiroptera carcinoma,
http://babelnet.org/rdf/page/s08658870n,s08658870n,wound infections due to Vibrio cholerae,
http://babelnet.org/rdf/page/s09175878n,s09175878n,Vibrio vulnificus infection,
http://babelnet.org/rdf/page/s05226776n,s05226776n,contagious agalactia,
http://babelnet.org/rdf/page/s07556499n,s07556499n,angular cheilitis due to nutritional deficiencies,
http://babelnet.org/rdf/page/s07556500n,s07556500n,bacterial angular cheilitis,
http://babelnet.org/rdf/page/s07556501n,s07556501n,fungal angular cheilitis,
http://babelnet.org/rdf/page/s07765412n,s07765412n,iliopsoas abscess,
http://babelnet.org/rdf/page/s23769821n,s23769821n,acute necrotizing pancreatitis,
http://babelnet.org/rdf/page/s05568593n,s05568593n,immune complex mediated vasculitis,
http://babelnet.org/rdf/page/s25490357n,s25490357n,indolent lymphoma,
http://babelnet.org/rdf/page/s23877959n,s23877959n,extraskeletal myxoid chondrosarcoma,
http://babelnet.org/rdf/page/s10551232n,s10551232n,colorectal cancer screening,
http://babelnet.org/rdf/page/s07193522n,s07193522n,tumor surgery,
http://babelnet.org/rdf/page/s24533963n,s24533963n,particle therapy,
http://babelnet.org/rdf/page/s24546204n,s24546204n,high-dose vitamin C for cancer therapy,
http://babelnet.org/rdf/page/s18137698n,s18137698n,uterine corpus cancer,
http://babelnet.org/rdf/page/s24378157n,s24378157n,in situ lymphoid neoplasia,
http://babelnet.org/rdf/page/s16061429n,s16061429n,satellite metastasis,
http://babelnet.org/rdf/page/s05541051n,s05541051n,autonomous adenoma,
http://babelnet.org/rdf/page/s06847175n,s06847175n,multicystic intraosseous ameloblastoma,
http://babelnet.org/rdf/page/s06847176n,s06847176n,unicystic ameloblastoma,
http://babelnet.org/rdf/page/s06847178n,s06847178n,peripheral ameloblastoma,
http://babelnet.org/rdf/page/s06771878n,s06771878n,choroidal melanoma,
http://babelnet.org/rdf/page/s06251515n,s06251515n,nasal cavity inverting papilloma,
http://babelnet.org/rdf/page/s24721853n,s24721853n,pediatric-type follicular lymphoma,
http://babelnet.org/rdf/page/s24754670n,s24754670n,duodenal-type follicular lymphoma,
http://babelnet.org/rdf/page/s04110982n,s04110982n,vocal cord polyps,
http://babelnet.org/rdf/page/s05465616n,s05465616n,cardiac polyp,
http://babelnet.org/rdf/page/s11033890n,s11033890n,bladder polyp,
http://babelnet.org/rdf/page/s26046670n,s26046670n,Juvenile polyp,
http://babelnet.org/rdf/page/s18264873n,s18264873n,immune-mediated cerebellar ataxia,
http://babelnet.org/rdf/page/s08492605n,s08492605n,infantile cerebral palsy,
http://babelnet.org/rdf/page/s06035691n,s06035691n,multicystic encephalomalacia,
http://babelnet.org/rdf/page/s05296533n,s05296533n,hepatocerebral degeneration,
http://babelnet.org/rdf/page/s05077884n,s05077884n,pituitary atrophy,
http://babelnet.org/rdf/page/s05077890n,s05077890n,acute inflammation of the pituitary gland,
http://babelnet.org/rdf/page/s05077904n,s05077904n,pituitary hyperplasia,
http://babelnet.org/rdf/page/s06258492n,s06258492n,hypothalamic dysfunction,
http://babelnet.org/rdf/page/s06293948n,s06293948n,diencephalic syndrome,
http://babelnet.org/rdf/page/s16103679n,s16103679n,dysarthria-clumsy hand syndrome,
http://babelnet.org/rdf/page/s05378858n,s05378858n,parakinesis,
http://babelnet.org/rdf/page/s05413143n,s05413143n,motor psychosis,
http://babelnet.org/rdf/page/s07797952n,s07797952n,involuntary movement,
http://babelnet.org/rdf/page/s08740716n,s08740716n,involuntary movements,
http://babelnet.org/rdf/page/s10021487n,s10021487n,audiogenic epilepsy,
http://babelnet.org/rdf/page/s26164745n,s26164745n,SYNGAP1-related intellectual disability,
http://babelnet.org/rdf/page/s05517763n,s05517763n,cavernous sinus syndrome,
http://babelnet.org/rdf/page/s05191547n,s05191547n,radicular syndrome,
http://babelnet.org/rdf/page/s05227489n,s05227489n,polyradiculitis,
http://babelnet.org/rdf/page/s06319536n,s06319536n,cervical radiculopathy,
http://babelnet.org/rdf/page/s26553286n,s26553286n,mononeuritis,Yes
http://babelnet.org/rdf/page/s23801107n,s23801107n,rhombencephalosynapsis,Yes
http://babelnet.org/rdf/page/s23908282n,s23908282n,amyotrophic neuralgia,
http://babelnet.org/rdf/page/s22528030n,s22528030n,Islamophobia in the UK Conservative Party,
http://babelnet.org/rdf/page/s06989970n,s06989970n,aeronausiphobia,
http://babelnet.org/rdf/page/s26546902n,s26546902n,misgendering,
http://babelnet.org/rdf/page/s25435328n,s25435328n,xenophobia and racism related to the COVID-19 pandemic,
http://babelnet.org/rdf/page/s08568487n,s08568487n,Asylum seekers with apathetic refugee children,
http://babelnet.org/rdf/page/s05388689n,s05388689n,vascular leak syndrome,
http://babelnet.org/rdf/page/s05369773n,s05369773n,alcoholism in adolescence,
http://babelnet.org/rdf/page/s07054454n,s07054454n,absinthism,Yes
http://babelnet.org/rdf/page/s26354819n,s26354819n,primary bladder neck obstruction,
http://babelnet.org/rdf/page/s05413359n,s05413359n,cycloid psychosis,
http://babelnet.org/rdf/page/s06100197n,s06100197n,schizophrenic dementia,
http://babelnet.org/rdf/page/s06258426n,s06258426n,chloramphenicol-induced aplastic anemia,
http://babelnet.org/rdf/page/s05141231n,s05141231n,tachycardia-induced cardiomyopathy,
http://babelnet.org/rdf/page/s05178323n,s05178323n,fatty heart,
http://babelnet.org/rdf/page/s05659826n,s05659826n,rupture of gastrocnemius muscle,
http://babelnet.org/rdf/page/s05333577n,s05333577n,groin strain,
http://babelnet.org/rdf/page/s25302004n,s25302004n,crossed syndrome,
http://babelnet.org/rdf/page/s09724965n,s09724965n,obstetrical disseminated intravascular coagulation,
http://babelnet.org/rdf/page/s07017629n,s07017629n,Immune-mediated hemolytic anemia,
http://babelnet.org/rdf/page/s06816611n,s06816611n,cold autoimmune hemolytic anemia,
http://babelnet.org/rdf/page/s23927761n,s23927761n,mixed-type autoimmune hemolytic anemia,
http://babelnet.org/rdf/page/s16078216n,s16078216n,reactive thrombocytosis,
http://babelnet.org/rdf/page/s16849930n,s16849930n,Determann syndrome,
http://babelnet.org/rdf/page/s05583299n,s05583299n,pseudoradicular syndrome,
http://babelnet.org/rdf/page/s05238807n,s05238807n,amniotic fluid infection,
http://babelnet.org/rdf/page/s05348269n,s05348269n,umbilical cord knot,
http://babelnet.org/rdf/page/s05422076n,s05422076n,nuchal cord,
http://babelnet.org/rdf/page/s06496215n,s06496215n,face presentation,
http://babelnet.org/rdf/page/s05271774n,s05271774n,ovarian vein thrombosis,
http://babelnet.org/rdf/page/s05302070n,s05302070n,jugular vein thrombosis,
http://babelnet.org/rdf/page/s14227237n,s14227237n,sinsemilla,
http://babelnet.org/rdf/page/s27990688n,s27990688n,gang stalking,
http://babelnet.org/rdf/page/s21729059n,s21729059n,visual hallucinations in psychosis,
http://babelnet.org/rdf/page/s05940024n,s05940024n,paranoid syndrome,
http://babelnet.org/rdf/page/s21714846n,s21714846n,Postarthroscopic glenohumeral chondrolysis,
http://babelnet.org/rdf/page/s05312415n,s05312415n,amyloid-beta related angiitis,
http://babelnet.org/rdf/page/s08544650n,s08544650n,childhood dysphonia,
http://babelnet.org/rdf/page/s24770197n,s24770197n,muscle tension dysphonia,
http://babelnet.org/rdf/page/s05309796n,s05309796n,Vocal cord granuloma,
http://babelnet.org/rdf/page/s10843193n,s10843193n,paradoxical vocal cord motion disorder,
http://babelnet.org/rdf/page/s08582256n,s08582256n,disease dangerous to society,
http://babelnet.org/rdf/page/s05224011n,s05224011n,over elevation in adduction,
http://babelnet.org/rdf/page/s21313926n,s21313926n,Opto-mnestic aphasia,
http://babelnet.org/rdf/page/s08135336n,s08135336n,ōichō,
http://babelnet.org/rdf/page/s05345295n,s05345295n,maytansinoid,
http://babelnet.org/rdf/page/s24519494n,s24519494n,Apollinaris Syncletica,
http://babelnet.org/rdf/page/s26116276n,s26116276n,Archelais and Companions,
http://babelnet.org/rdf/page/s05269223n,s05269223n,Albertinische Wasserleitung,
http://babelnet.org/rdf/page/s05277614n,s05277614n,Kaiser-Ferdinands-Wasserleitung,
http://babelnet.org/rdf/page/s05389740n,s05389740n,water distribution system,
http://babelnet.org/rdf/page/s05495568n,s05495568n,water-leading fitting for firefighting,
http://babelnet.org/rdf/page/s05558728n,s05558728n,brine pipeline,
http://babelnet.org/rdf/page/s22216551n,s22216551n,Mannum–Adelaide pipeline,
http://babelnet.org/rdf/page/s24484387n,s24484387n,water pipes of Vindonissa,
http://babelnet.org/rdf/page/s18716928n,s18716928n,Wasserschloss,
http://babelnet.org/rdf/page/s26133130n,s26133130n,Waterwork Eur Rome,
http://babelnet.org/rdf/page/s27590906n,s27590906n,EUR piezometric water tower,
http://babelnet.org/rdf/page/s04076991n,s04076991n,Neue Wasserkunst,
http://babelnet.org/rdf/page/s05138711n,s05138711n,Landauer Wasserkunst,
http://babelnet.org/rdf/page/s05234101n,s05234101n,Wasserkunst Wismar,
http://babelnet.org/rdf/page/s05551026n,s05551026n,Flusswasserkunst,
http://babelnet.org/rdf/page/s09151635n,s09151635n,Para,
http://babelnet.org/rdf/page/s26321569n,s26321569n,Wasserkunst Herrenhausen,
http://babelnet.org/rdf/page/s05264271n,s05264271n,Gosauzwang,
http://babelnet.org/rdf/page/s22696442n,s22696442n,Ehemalige Soleleitung am Thumsee,
http://babelnet.org/rdf/page/s05534428n,s05534428n,Netorare,
http://babelnet.org/rdf/page/s06511045n,s06511045n,food fetish,
http://babelnet.org/rdf/page/s07704371n,s07704371n,Pants Fetish,
http://babelnet.org/rdf/page/s15352112n,s15352112n,Cuckold,
http://babelnet.org/rdf/page/s25273685n,s25273685n,buttocks fetishism,
http://babelnet.org/rdf/page/s05932460n,s05932460n,salophilia,
http://babelnet.org/rdf/page/s07860879n,s07860879n,SM girl,
http://babelnet.org/rdf/page/s05203006n,s05203006n,mannerism,
http://babelnet.org/rdf/page/s28683337n,s28683337n,attention whore,
http://babelnet.org/rdf/page/s21793330n,s21793330n,childhood trauma,
http://babelnet.org/rdf/page/s05132410n,s05132410n,erythropsia,
http://babelnet.org/rdf/page/s07807734n,s07807734n,Fudarakutokai,
http://babelnet.org/rdf/page/s28864308n,s28864308n,r/antiwork,
http://babelnet.org/rdf/page/s06254663n,s06254663n,Acanthamoeba castellanii infection,
http://babelnet.org/rdf/page/s10450758n,s10450758n,multifield irradiation,
http://babelnet.org/rdf/page/s29023477n,s29023477n,Negative ion products,
http://babelnet.org/rdf/page/s08513742n,s08513742n,intraarterial chemotherapy,
http://babelnet.org/rdf/page/s23930203n,s23930203n,VIM chemotherapy,
http://babelnet.org/rdf/page/s26357725n,s26357725n,metronomic therapy,
http://babelnet.org/rdf/page/s23783927n,s23783927n,congenital hemangioma,
http://babelnet.org/rdf/page/s25418098n,s25418098n,T cell/histiocyte-rich large B-cell lymphoma,
http://babelnet.org/rdf/page/s25446560n,s25446560n,Primary testicular diffuse large B-cell lymphoma,
http://babelnet.org/rdf/page/s25477062n,s25477062n,"Primary cutaneous diffuse large B-cell lymphoma, leg type",
http://babelnet.org/rdf/page/s25533261n,s25533261n,diffuse large B-cell lymphoma associated with chronic inflammation,
http://babelnet.org/rdf/page/s05527771n,s05527771n,spinocerebellar ataxia with epilepsy,
http://babelnet.org/rdf/page/s21811738n,s21811738n,embolic stroke of undetermined source,
http://babelnet.org/rdf/page/s14398687n,s14398687n,Lance-Adams syndrome,
http://babelnet.org/rdf/page/s23633984n,s23633984n,Palmaris brevis spasm syndrome,
http://babelnet.org/rdf/page/s05350192n,s05350192n,extrapyramidal hyperkinesia,
http://babelnet.org/rdf/page/s05367245n,s05367245n,pusher syndrome,
http://babelnet.org/rdf/page/s05586284n,s05586284n,relieving posture,
http://babelnet.org/rdf/page/s07828349n,s07828349n,Decerebrate posturing,
http://babelnet.org/rdf/page/s05379772n,s05379772n,Superior orbital fissure syndrome,
http://babelnet.org/rdf/page/s05562305n,s05562305n,Obstetrical brachial plexus palsy,
http://babelnet.org/rdf/page/s05381136n,s05381136n,ulnar palsy,
http://babelnet.org/rdf/page/s05224254n,s05224254n,Cheiralgia paresthetica,
http://babelnet.org/rdf/page/s05302045n,s05302045n,posterior interosseous nerve syndrome,
http://babelnet.org/rdf/page/s18412155n,s18412155n,Nacionalismo Lusitano,
http://babelnet.org/rdf/page/s23899475n,s23899475n,Donath–Landsteiner hemolytic anemia,
http://babelnet.org/rdf/page/s23863567n,s23863567n,back strain,
http://babelnet.org/rdf/page/s04156170n,s04156170n,acoasma,
http://babelnet.org/rdf/page/s06495501n,s06495501n,imperative hallucination,
http://babelnet.org/rdf/page/s05353582n,s05353582n,teething disorder,
http://babelnet.org/rdf/page/s06762618n,s06762618n,acquired antibiotic resistance,
http://babelnet.org/rdf/page/s05301959n,s05301959n,erythremia,
http://babelnet.org/rdf/page/s06809399n,s06809399n,internalized homophobia,
http://babelnet.org/rdf/page/s24464365n,s24464365n,discrimination against gay men,
http://babelnet.org/rdf/page/s09710872n,s09710872n,李花集,
http://babelnet.org/rdf/page/s04283125n,s04283125n,mage,
http://babelnet.org/rdf/page/s14422941n,s14422941n,topknot,
http://babelnet.org/rdf/page/s05194149n,s05194149n,antituberculous drug,
http://babelnet.org/rdf/page/s05386693n,s05386693n,gyrase inhibitor,
http://babelnet.org/rdf/page/s17877945n,s17877945n,pristinamycins,
http://babelnet.org/rdf/page/s17894480n,s17894480n,nucleoside antibiotics,
http://babelnet.org/rdf/page/s22168265n,s22168265n,Pen-Strep,
http://babelnet.org/rdf/page/s22813774n,s22813774n,butirosin,
http://babelnet.org/rdf/page/s23745106n,s23745106n,angucyclines,
http://babelnet.org/rdf/page/s24088174n,s24088174n,Moenomycin family antibiotics,
http://babelnet.org/rdf/page/s29747223n,s29747223n,antimycin A,
http://babelnet.org/rdf/page/s06488389n,s06488389n,EUSOL,
http://babelnet.org/rdf/page/s22159952n,s22159952n,Dakin's solution,
http://babelnet.org/rdf/page/s05949715n,s05949715n,Kagocel,
http://babelnet.org/rdf/page/s06890184n,s06890184n,Nucleozin,
http://babelnet.org/rdf/page/s10837688n,s10837688n,anti-influenza drug,
http://babelnet.org/rdf/page/s11324987n,s11324987n,direct acting antiviral,
http://babelnet.org/rdf/page/s23022635n,s23022635n,remdesivir,
http://babelnet.org/rdf/page/s24754857n,s24754857n,MK-608,
http://babelnet.org/rdf/page/s29108091n,s29108091n,Ensitrelvir,
http://babelnet.org/rdf/page/s21813657n,s21813657n,peroxide-based bleach,
http://babelnet.org/rdf/page/s24638343n,s24638343n,Odilorhabdin,
